1179006.0,57,5600000,319200000
912878.0,37,1600000,59200000
546662.0,35,1800000,63000000
707856.3636363636,37,2500000,92500000
350000.0000000001,24,2500000,60000000
483835.93220338976,56,6000000,336000000
212573.3333333333,51,2500000,127500000
106469.28,36,1800000,64800000
1073732.0,34,2100000,71400000
0.0,46,1425000,65550000
908940.3076923076,28,3400000,95200000
717354.9473684209,40,1800000,72000000
462630.0,41,2100000,86100000
601578.0,28,1800000,50400000
475941.8181818182,24,1800000,43200000
625518.499519576,42,5300000,222600000
196902.0,38,2000000,76000000
701988.0,28,1600000,44800000
203514.0,36,1800000,64800000
438453.0,33,1600000,52800000
794334.0,54,1800000,97200000
1128436.0,29,2293000,66497000
1136707.0,37,2500000,92500000
350100.0,30,1500000,45000000
704868.0,24,2900000,69600000
638704.6153846154,45,4000000,180000000
595560.0,34,1500000,51000000
779440.1008827237,25,1500000,37500000
263293.78382294753,36,1863326,67079736
140202.37299796456,65,3000000,195000000
244597.50506450585,36,4000000,144000000
416812.2857142858,50,2700000,135000000
460888.9619131975,33,1987000,65571000
322180.0,63,3100000,195300000
258050.00000000003,59,3000000,177000000
117030.0,46,2300000,105800000
362683.4285714286,34,1600000,54400000
1298549.0,44,4000000,176000000
979948.0,40,1730000,69200000
560810.0,39,2600000,101400000
779016.0,36,3000000,108000000
413523.2142857143,27,3000000,81000000
588268.5476190476,33,6200000,204600000
1286422.0,37,5500000,203500000
314663.7750407927,33,8500000,280500000
70327.5,26,1500000,39000000
1348388.0,55,2000000,110000000
479208.0,43,6600000,283800000
841116.0,22,1800000,39600000
522512.0136286201,37,1618000,59866000
89822.0,42,2000000,84000000
372574.0,41,17000000,697000000
768494.0,40,20000000,800000000
727551.6196136702,46,1600000,73600000
575485.0,24,11750000,282000000
450470.0,60,6900000,414000000
252214.61481297988,39,2400000,93600000
47940.0,27,15000000,405000000
803412.0,59,2800000,165200000
153790.85714285713,47,1600000,75200000
666400.0,59,2600000,153400000
454142.0,31,2000000,62000000
1054869.4604243853,25,2119000,52975000
572790.0,32,1450000,46400000
498533.8378378378,25,2700000,67500000
291828.43902439025,46,31200000,1435200000
338458.75,23,1500000,34500000
245900.0,37,2600000,96200000
755603.0,41,2500000,102500000
1031560.0,54,2000000,108000000
249738.0,63,2500000,157500000
115132.0,39,3500000,136500000
585360.0,22,1500000,33000000
751395.1111111109,33,11400000,376200000
178314.43795620438,27,1479000,39933000
503030.4,23,1600000,36800000
1136912.0,28,2000000,56000000
108665.0,40,1700000,68000000
736266.0,36,3000000,108000000
363562.5,41,2500000,102500000
1045170.7644166293,29,1500000,43500000
179974.0,48,1500000,72000000
350000.0,52,2000000,104000000
710134.0,29,3200000,92800000
115496.0,37,3800000,140600000
1274790.0,28,3500000,98000000
547896.0,39,2500000,97500000
1086204.0,46,2500000,115000000
442715.625,28,1500000,42000000
1047597.0909090908,53,2100000,111300000
1029344.0,62,6600000,409200000
592100.9529481834,22,2000000,44000000
477812.5,29,2500000,72500000
682722.0,50,1500000,75000000
374928.0,33,1600000,52800000
1015617.0322580644,47,1600000,75200000
1188610.0,48,1800000,86400000
165797.14285714287,43,3000000,129000000
873185.0,38,3000000,114000000
402840.0,52,1800000,93600000
1078620.0,31,1600000,49600000
713885.0,52,3300000,171600000
452338.78554595436,49,1826000,89474000
2499884.0,44,4500000,198000000
1200452.076923077,56,2800000,156800000
418649.5,32,2000000,64000000
660224.0,35,1600000,56000000
359590.00000000006,34,2400000,81600000
156645.2564102564,50,1900000,95000000
682159.4335312928,27,1500000,40500000
547519.0,25,1500000,37500000
295706.2068965517,49,1700000,83300000
381000.0,34,2000000,68000000
706171.1111111111,56,1800000,100800000
380054.2222222222,30,1600000,48000000
649490.0,30,2600000,78000000
900409.5652173912,28,3000000,84000000
0.0,46,5000000,230000000
156616.0,47,2800000,131600000
535745.3214285715,29,1488000,43152000
349978.44897959183,64,1900000,121600000
1000692.0,40,1800000,72000000
356591.0,54,2000000,108000000
0.0,42,2000000,84000000
732642.0000000001,57,2900000,165300000
557176.7272727273,56,3200000,179200000
1200000.0,50,2000000,100000000
845200.0,32,1500000,48000000
29820.000000000004,53,5400000,286200000
1049419.0,32,3000000,96000000
806570.2890075378,49,1624511,79601039
112706.81415929204,57,3500000,199500000
720814.0,54,2800000,151200000
1081501.6225144921,37,3000000,111000000
260616.0666666667,34,2300000,78200000
479167.12077547814,32,2367000,75744000
125059.0,59,3000000,177000000
897032.0,35,2000000,70000000
266768.0,27,1600000,43200000
1301597.0,53,2000000,106000000
606070.0,45,3123336,140550120
965842.0,34,1600000,54400000
410903.00000000006,50,2500000,125000000
273032.0,37,2600000,96200000
703250.0,45,2800000,126000000
1695562.0,60,5000000,300000000
306641.1441827826,51,1700000,86700000
122194.0,63,3000000,189000000
894506.25,56,3000000,168000000
1355399.0,43,10000000,430000000
1377944.0,25,2900000,72500000
533790.0,57,4000000,228000000
521594.2857142858,56,2800000,156800000
212424.6575342466,56,3000000,168000000
243688.0,55,2200000,121000000
581957.264957265,46,2000000,92000000
760329.0,50,3400000,170000000
492921.5510204082,30,1800000,54000000
319655.7209302325,52,1800000,93600000
300000.0,69,5500000,379500000
125830.0,37,1800000,66600000
760544.0,55,3900000,214500000
307267.0,29,1486000,43094000
188529.0,49,2200000,107800000
217050.6809078772,33,3540000,116820000
1361035.0,46,3000000,138000000
678207.0,46,3369000,154974000
367371.2,53,2000000,106000000
702234.0725806452,51,1800000,91800000
522827.0,25,1560000,39000000
289190.76923076925,35,1800000,63000000
1997894.0,53,3524000,186772000
514271.32203389826,45,3400000,153000000
1028926.8796894638,32,2000000,64000000
691259.2422731805,50,2830000,141500000
608460.0,56,3000000,168000000
1067100.5166225117,47,3500000,164500000
179310.0,30,4200000,126000000
505956.0,46,2000000,92000000
271500.0,31,2100000,65100000
1467890.0,31,4000000,124000000
240062.08695652173,26,2200000,57200000
394148.7469684721,22,1500000,33000000
311186.5714285714,48,1500000,72000000
1409928.0,56,2000000,112000000
454716.0,46,3100000,142600000
28789.237668161437,35,1500000,52500000
1001994.0,37,1500000,55500000
632558.0,56,2000000,112000000
1779095.0,38,7500000,285000000
615208.0,44,2500000,110000000
987532.0,32,2000000,64000000
558254.9798657718,26,1680000,43680000
41195.0,57,1500000,85500000
1152038.0,27,1800000,48600000
303200.0,39,1600000,62400000
518128.0,54,1600000,86400000
634831.0,49,2000000,98000000
1028809.0,46,2400000,110400000
893774.7368421053,36,3500000,126000000
371791.0,43,1700000,73100000
458586.0,40,2120000,84800000
998211.8918918918,39,2400000,93600000
187036.0,53,4500000,238500000
549268.0,51,2400000,122400000
2289106.0,57,6000000,342000000
600154.7918683446,36,2100000,75600000
903420.0,38,1600000,60800000
80646.34146341463,34,2500000,85000000
222363.5,27,2500000,67500000
419508.0,49,1800000,88200000
680920.0,52,3200000,166400000
244665.0,47,2500000,117500000
617710.0,64,1691127,108232128
570618.0,43,3120000,134160000
211624.0,32,3200000,102400000
952566.0,54,3000000,162000000
1054486.0,54,1500000,81000000
534703.0,36,5000000,180000000
1618793.0,33,3984000,131472000
718961.7931034481,38,2100000,79800000
881963.0487804876,62,1500000,93000000
166810.2564102564,38,1500000,57000000
615372.3076923076,44,3120000,137280000
434652.00000000006,42,1500000,63000000
844635.0000000001,24,1600000,38400000
721180.0,31,2400000,74400000
787085.9375,59,2500000,147500000
96050.81157374736,55,2000000,110000000
221951.8309451221,34,2000000,68000000
754594.0,41,2400000,98400000
22560.0,33,3000000,99000000
870420.8875739644,52,2700000,140400000
1123353.0,49,3120000,152880000
825907.0,54,3100000,167400000
2305645.0,52,3200000,166400000
1627682.4,43,6000000,258000000
539382.9166666667,51,2000000,102000000
480424.0,50,2300000,115000000
310358.0,52,1765000,91780000
983972.0,51,2451203,125011353
365313.0,29,1800000,52200000
170005.98477929985,41,1685000,69085000
48183.70731707317,59,3120000,184080000
243764.83516483518,37,1500000,55500000
1823142.0,36,7000000,252000000
723894.9091991666,25,1500000,37500000
655417.2765957447,25,1700000,42500000
293675.8620689655,24,2000000,48000000
174712.0,48,1800000,86400000
1967587.0,30,3000000,90000000
622256.0,37,4300000,159100000
503281.26315789466,47,1650000,77550000
248200.8,36,1500000,54000000
749360.0,27,1500000,40500000
481300.5780346821,41,1750000,71750000
232427.0769230769,47,4800000,225600000
556613.4939759036,37,1800000,66600000
694446.2248803828,38,1490000,56620000
795723.1578947369,36,1800000,64800000
2048684.0,50,3000000,150000000
448572.50000000006,35,1500000,52500000
464380.0,51,3100000,158100000
293521.39534883725,54,1800000,97200000
547838.0,26,1700000,44200000
237169.375,46,1550000,71300000
747169.0,20,2000000,40000000
5136.0,57,3120000,177840000
604764.0,46,2315000,106490000
339798.0,54,2000000,108000000
1642690.0,36,3200000,115200000
733260.0,33,2000000,66000000
136332.41379310345,52,2000000,104000000
1070444.4680851065,42,3500000,147000000
1436689.0,38,2300000,87400000
238966.0,32,1500000,48000000
1203521.0,42,2000000,84000000
636458.0,42,2000000,84000000
809584.1983471075,34,1696000,57664000
693996.344206974,28,1500000,42000000
590656.0,31,1500000,46500000
657149.0,42,2300000,96600000
472430.0,29,2500000,72500000
46454.4,40,2000000,80000000
705644.3661971831,32,2500000,80000000
445420.0,42,2500000,105000000
444238.65517241386,55,4600000,253000000
231218.0,42,5000000,210000000
933948.0,53,2700000,143100000
572954.6842105263,28,1800000,50400000
495391.0,38,2000000,76000000
757796.2264150943,26,2500000,65000000
291164.7272727273,33,1800000,59400000
353541.4285714285,30,2500000,75000000
384616.5816993464,55,2525000,138875000
528208.0,28,2700000,75600000
367077.0,41,2300000,94300000
419253.0,61,3100000,189100000
439358.2105263158,48,1800000,86400000
794851.0,62,4600000,285200000
481593.00000000006,33,1624511,53608863
696026.0,54,1600000,86400000
701036.8,51,1920000,97920000
318841.0,45,3500000,157500000
289634.5390070922,53,1550000,82150000
156099.0,42,1500000,63000000
126048.0,62,2300000,142600000
118908.0,35,1800000,63000000
1383336.0,42,3000000,126000000
289376.0,50,1800000,90000000
606684.2428571428,30,3700000,111000000
667070.0,43,3000000,129000000
306262.0,45,3400000,153000000
413575.0697674417,34,1600000,54400000
948080.0,47,4800000,225600000
225770.0,63,3000000,189000000
250000.0,58,3500000,203000000
887562.0,44,1500000,66000000
511440.0,27,1455000,39285000
447168.0,31,1480000,45880000
209292.0,55,2000000,110000000
299250.0,34,1800000,61200000
179866.18181818182,23,1600000,36800000
419256.7826086956,32,1800000,57600000
525970.0,57,3150000,179550000
617950.0,47,3000000,141000000
909762.0,33,1900000,62700000
1655193.4545454546,43,4000000,172000000
1085057.819905213,58,8000000,464000000
849594.193548387,27,1900000,51300000
255220.0,40,3000000,120000000
253296.7339449541,35,1600000,56000000
1160092.0,62,5000000,310000000
1083627.2727272727,40,3000000,120000000
243823.77049180327,31,1500000,46500000
151977.93972818597,31,2150000,66650000
171200.0,56,2800000,156800000
340790.1663051338,25,1600000,40000000
400150.5681818182,28,2000000,56000000
326484.0,21,2400000,50400000
262043.0,60,1500000,90000000
1581108.0,24,4000000,96000000
525734.8571428572,30,2000000,60000000
452277.14386163384,34,2000000,68000000
372642.0,59,2500000,147500000
409970.7052023121,56,3120000,174720000
212724.0,32,2630000,84160000
1055227.924528302,48,2200000,105600000
203514.0,33,1800000,59400000
684888.8275862068,25,1800000,45000000
396618.1818181818,23,1500000,34500000
478821.03703703714,43,2200000,94600000
373876.0,52,1800000,93600000
150870.0,31,1500000,46500000
185324.0,29,2100000,60900000
733774.0,34,1800000,61200000
351067.01414743107,51,2000000,102000000
217231.66666666663,36,4000000,144000000
446860.0,44,2500000,110000000
500000.0,36,3600000,129600000
1002918.0,39,1600000,62400000
897496.0000000001,36,2200000,79200000
235648.83720930235,60,2500000,150000000
1625896.0,48,2700000,129600000
1005837.3645511742,60,2600000,156000000
218706.0,61,1500000,91500000
953681.0,34,3000000,102000000
1337465.0,33,3000000,99000000
247211.0,50,2200000,110000000
277689.2631578948,30,1600000,48000000
552161.0,33,2300000,75900000
742055.806451613,26,2700000,70200000
907853.7142857143,50,2400000,120000000
505766.0,59,1600000,94400000
147058.82352941178,34,3500000,119000000
90495.22842639592,37,1800000,66600000
692341.7142857142,29,1500000,43500000
749658.0,27,1800000,48600000
365994.0,60,4500000,270000000
489297.66666666674,26,1450000,37700000
610561.5897435896,36,1900000,68400000
338120.0,46,1780000,81880000
647531.8300653595,57,5300000,302100000
355587.89473684214,46,5000000,230000000
306440.0,48,3100000,148800000
634652.3404255318,38,2000000,76000000
312273.8133089619,32,3036000,97152000
336515.0,28,2000000,56000000
489986.0,36,1800000,64800000
302107.3333333334,30,2026000,60780000
645165.0,48,1500000,72000000
610762.0,59,3200000,188800000
188919.76380687734,26,1500000,39000000
625081.5627051871,33,28660000,945780000
1444253.0,48,3000000,144000000
508517.6,68,1700000,115600000
363519.0,44,2800000,123200000
454034.6341463415,33,1500000,49500000
652251.5555555556,55,5900000,324500000
513274.48275862075,41,1800000,73800000
238148.0,46,1800000,82800000
498602.2058823529,24,1500000,36000000
650773.9999999999,44,2500000,110000000
1448444.0,26,2000000,52000000
367083.33333333343,41,1500000,61500000
1168810.0,59,3120000,184080000
422795.0,40,2500000,100000000
298102.0,48,1500000,72000000
1245754.4,56,4000000,224000000
665280.0,40,2800000,112000000
438466.0,27,1900000,51300000
1103074.0909090908,36,1500000,54000000
3880879.0,55,8000000,440000000
212198.0,33,2300000,75900000
456544.0,36,3000000,108000000
94904.0,31,2000000,62000000
410024.00000000006,39,2400000,93600000
429080.0,30,1500000,45000000
377099.6603773585,49,3600000,176400000
392756.0,42,5000000,210000000
317276.0,28,1500000,42000000
534279.0697674418,24,2800000,67200000
291580.16,45,3200000,144000000
492762.0,26,1800000,46800000
135482.0,47,1500000,70500000
306721.4634146341,23,2000000,46000000
322070.0,54,1470000,79380000
1913020.0,42,3100000,130200000
